CaseMasterID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
15808,2025-10-30 21:46:00,2025-10-30 22:41:23,2025-11-04 23:39:00,11.894075,76.595875,Drug Possession reported in Koppal area
15809,2024-06-28 03:31:00,2024-06-28 06:34:01,2024-06-28 16:13:00,12.252169,76.572119,Arms Act reported in Haveri area
15810,2026-04-12 20:29:00,2026-04-12 20:47:54,2026-04-23 14:01:00,14.191052,76.247513,Forgery reported in Chitradurga area
15811,2025-08-07 19:23:00,2025-08-07 22:07:47,2025-08-17 20:03:00,12.567787,76.84289,NDPS Act reported in Yadgir area
15812,2025-06-15 05:57:00,2025-06-15 09:56:51,2025-06-24 06:44:00,12.226955,76.679534,Rape reported in Haveri area
15813,2026-02-23 18:47:00,2026-02-23 22:26:09,2026-02-27 15:16:00,13.234879,77.809963,Rioting reported in Bengaluru Rural area
15814,2025-07-27 09:35:00,2025-07-27 10:35:06,2025-08-01 02:17:00,14.836148,75.398141,Vehicle Theft reported in Dakshina Kannada area
15815,2026-02-05 22:28:00,2026-02-05 23:29:28,2026-02-09 07:01:00,13.096631,77.485886,Dowry Death reported in Vijayanagara area
15816,2025-09-15 09:34:00,2025-09-15 12:04:56,2025-09-29 08:15:00,13.453861,77.773852,Kidnapping reported in Chikkaballapura area
15817,2025-05-08 01:15:00,2025-05-08 06:54:01,2025-05-12 10:11:00,12.50929,76.897001,Attempt to Murder reported in Yadgir area
15818,2026-04-08 12:16:00,2026-04-08 17:35:44,2026-04-08 21:35:00,12.503849,76.911862,Domestic Violence reported in Yadgir area
15819,2025-12-16 17:17:00,2025-12-16 23:03:27,2025-12-24 05:55:00,13.495559,77.845686,Sexual Harassment reported in Chikkaballapura area
15820,2024-05-12 15:23:00,2024-05-12 20:05:14,2024-05-20 23:42:00,12.621074,76.978029,Chain Snatching reported in Mysuru area
15821,2025-04-30 22:51:00,2025-05-01 04:17:09,2025-05-10 13:53:00,14.228223,76.317103,Rape reported in Chitradurga area
15822,2025-10-24 10:17:00,2025-10-24 10:36:26,2025-11-02 19:02:00,12.512777,76.922818,Vehicle Theft reported in Mysuru area
15823,2026-01-17 07:29:00,2026-01-17 12:01:31,2026-01-23 17:42:00,13.423757,74.665298,Theft reported in Kodagu area
15824,2025-02-09 18:56:00,2025-02-10 00:50:34,2025-02-19 18:08:00,13.385222,77.609033,Robbery reported in Chikkaballapura area
15825,2024-09-23 01:52:00,2024-09-23 06:14:47,2024-09-28 15:09:00,12.333015,76.661803,Arms Act reported in Haveri area
15826,2024-01-09 08:14:00,2024-01-09 13:10:40,2024-01-22 19:10:00,12.440262,76.858675,Rioting reported in Kalaburagi area
15827,2025-08-10 15:04:00,2025-08-10 20:13:58,2025-08-11 13:17:00,13.330785,77.800927,Vehicle Theft reported in Chikkaballapura area
15828,2026-06-16 06:33:00,2026-06-16 09:11:08,2026-06-20 05:33:00,12.393999,76.965769,Theft reported in Yadgir area
15829,2026-02-01 03:50:00,2026-02-01 06:27:09,2026-02-04 14:53:00,12.120647,76.745235,Cyber Crime reported in Koppal area
15830,2026-07-08 12:08:00,2026-07-08 17:39:04,2026-07-21 02:37:00,14.184073,75.028464,Kidnapping reported in Shivamogga area
15831,2026-06-08 04:37:00,2026-06-08 06:57:22,2026-06-20 21:31:00,13.083494,77.45755,Rape reported in Bengaluru Urban area
15832,2024-08-30 05:29:00,2024-08-30 09:36:30,2024-09-11 12:32:00,14.025658,75.498042,Drug Possession reported in Raichur area
15833,2024-05-29 23:27:00,2024-05-30 02:37:20,2024-06-07 19:33:00,12.933395,77.548885,Chain Snatching reported in Bengaluru Urban area
15834,2026-03-05 12:14:00,2026-03-05 12:29:22,2026-03-18 20:20:00,14.766596,75.522998,Chain Snatching reported in Dakshina Kannada area
15835,2024-11-28 12:04:00,2024-11-28 14:56:29,2024-12-02 15:37:00,16.02342,74.567891,Theft reported in Belagavi area
15836,2025-05-31 09:34:00,2025-05-31 15:26:18,2025-06-07 00:02:00,11.990737,76.642965,Attempt to Murder reported in Koppal area
15837,2025-10-11 07:34:00,2025-10-11 08:59:39,2025-10-13 00:27:00,17.878725,77.452567,Attempt to Murder reported in Bidar area
15838,2024-04-09 09:44:00,2024-04-09 14:23:18,2024-04-14 16:28:00,11.922248,77.335334,Domestic Violence reported in Chamarajanagar area
15839,2025-08-01 06:21:00,2025-08-01 11:03:30,2025-08-04 18:18:00,12.479238,76.924974,Robbery reported in Kalaburagi area
15840,2026-05-31 20:29:00,2026-05-31 22:47:38,2026-06-05 08:40:00,12.61439,76.874093,Drug Possession reported in Hassan area
15841,2024-05-07 16:57:00,2024-05-07 20:59:08,2024-05-20 00:15:00,11.811103,77.248938,Arms Act reported in Chamarajanagar area
15842,2024-12-07 19:06:00,2024-12-08 00:11:10,2024-12-22 02:27:00,15.997344,74.551818,Drug Possession reported in Bagalkot area
15843,2024-02-01 10:52:00,2024-02-01 14:04:50,2024-02-15 14:26:00,14.531204,75.899929,Domestic Violence reported in Vijayapur area
15844,2024-01-20 02:12:00,2024-01-20 06:33:32,2024-01-26 21:17:00,14.514188,75.931594,Dowry Death reported in Vijayapur area
15845,2026-06-02 04:23:00,2026-06-02 10:22:06,2026-06-07 07:04:00,13.272388,77.650622,Robbery reported in Bengaluru Rural area
15846,2025-06-10 21:06:00,2025-06-11 01:04:48,2025-06-23 04:11:00,14.34756,75.000276,Chain Snatching reported in Shivamogga area
15847,2026-03-17 22:00:00,2026-03-17 23:17:58,2026-03-30 20:26:00,13.214763,78.196327,Drug Possession reported in Tumakuru area
15848,2025-01-11 21:46:00,2025-01-12 02:17:32,2025-01-26 20:15:00,12.588617,76.870703,Sexual Harassment reported in Mysuru area
15849,2025-02-13 07:56:00,2025-02-13 09:57:00,2025-02-27 19:47:00,14.751413,75.356933,NDPS Act reported in Dakshina Kannada area
15850,2024-08-01 17:12:00,2024-08-01 21:45:21,2024-08-02 14:25:00,14.217342,76.454711,PoCSO Act reported in Chitradurga area
15851,2025-01-17 21:34:00,2025-01-17 23:28:14,2025-01-29 20:44:00,12.419538,75.707848,Rape reported in Mandya area
15852,2024-08-01 02:30:00,2024-08-01 07:13:39,2024-08-02 07:57:00,14.245198,75.046795,Human Trafficking reported in Shivamogga area
15853,2025-10-24 21:34:00,2025-10-25 00:32:35,2025-10-30 14:56:00,12.309329,77.058983,PoCSO Act reported in Kalaburagi area
15854,2026-04-10 06:32:00,2026-04-10 12:21:39,2026-04-16 19:25:00,12.402477,75.824378,Kidnapping reported in Mandya area
15855,2024-10-28 05:04:00,2024-10-28 07:58:39,2024-11-04 09:16:00,12.489477,76.961651,Dowry Death reported in Hassan area
15856,2026-06-08 03:30:00,2026-06-08 07:42:23,2026-06-18 01:53:00,12.522947,76.876407,Robbery reported in Kalaburagi area
15857,2025-11-28 14:20:00,2025-11-28 14:23:52,2025-12-11 22:36:00,14.783209,75.311575,Vehicle Theft reported in Dakshina Kannada area
15858,2025-08-06 12:05:00,2025-08-06 14:52:59,2025-08-08 12:38:00,15.971082,74.311534,Drug Possession reported in Bagalkot area
15859,2026-02-25 12:28:00,2026-02-25 13:30:59,2026-02-26 21:38:00,14.775103,75.430059,Burglary reported in Dakshina Kannada area
15860,2024-12-08 03:49:00,2024-12-08 06:36:14,2024-12-19 19:28:00,12.614744,76.866336,Domestic Violence reported in Yadgir area
15861,2025-04-13 19:17:00,2025-04-13 19:28:15,2025-04-25 08:36:00,15.541567,75.014079,Kidnapping reported in Davanagere area
15862,2025-01-21 18:10:00,2025-01-21 22:53:21,2025-02-02 01:05:00,14.517188,76.064982,Kidnapping reported in Kolar area
15863,2026-03-09 00:26:00,2026-03-09 03:38:41,2026-03-16 16:23:00,13.992716,75.550164,Chain Snatching reported in Raichur area
15864,2024-01-30 05:54:00,2024-01-30 10:36:00,2024-02-07 04:22:00,15.813493,74.527311,Robbery reported in Bagalkot area
15865,2024-09-19 04:49:00,2024-09-19 10:34:10,2024-09-19 11:59:00,13.998336,75.648939,Vehicle Theft reported in Uttara Kannada area
15866,2024-10-10 04:10:00,2024-10-10 05:00:16,2024-10-24 19:39:00,12.082232,76.681577,Murder reported in Koppal area
15867,2024-01-21 21:47:00,2024-01-21 21:56:48,2024-01-31 21:37:00,13.403197,77.802583,Burglary reported in Chikkaballapura area
15868,2025-11-30 07:04:00,2025-11-30 12:35:15,2025-12-14 14:11:00,15.535089,75.026773,Theft reported in Davanagere area
15869,2026-01-08 23:52:00,2026-01-09 02:02:14,2026-01-20 04:15:00,15.470509,75.101916,NDPS Act reported in Davanagere area
15870,2024-01-14 06:17:00,2024-01-14 06:52:11,2024-01-21 08:45:00,15.86408,74.497392,Cyber Crime reported in Belagavi area
15871,2026-01-12 00:41:00,2026-01-12 03:04:31,2026-01-26 10:25:00,12.529951,76.823786,Dowry Death reported in Yadgir area
15872,2025-06-21 09:55:00,2025-06-21 14:20:51,2025-06-28 18:29:00,14.754441,75.256179,Vehicle Theft reported in Dakshina Kannada area
15873,2026-02-27 09:09:00,2026-02-27 10:21:52,2026-03-11 19:32:00,15.121902,75.792323,Arson reported in Ballari area
15874,2026-05-04 11:59:00,2026-05-04 15:07:44,2026-05-12 14:40:00,14.20606,74.938711,Hurt reported in Shivamogga area
15875,2024-02-20 20:05:00,2024-02-21 01:07:15,2024-02-28 09:44:00,12.273211,76.596689,Murder reported in Haveri area
15876,2026-07-12 22:57:00,2026-07-12 23:54:52,2026-07-17 03:14:00,13.842471,75.602617,Rioting reported in Raichur area
15877,2025-12-13 03:17:00,2025-12-13 06:41:02,2025-12-23 03:37:00,12.591555,76.930004,Cyber Crime reported in Hassan area
15878,2024-11-17 08:51:00,2024-11-17 12:13:22,2024-11-20 11:21:00,13.009834,77.653005,Arson reported in Vijayanagara area
15879,2026-04-29 23:35:00,2026-04-30 01:00:09,2026-05-08 17:05:00,17.817364,77.41769,Rape reported in Bidar area
15880,2024-12-20 06:28:00,2024-12-20 06:41:58,2024-12-31 02:20:00,12.466181,76.98706,Rape reported in Hassan area
15881,2024-06-01 16:40:00,2024-06-01 22:15:12,2024-06-14 07:01:00,13.415342,74.781258,Robbery reported in Udupi area
15882,2026-03-03 06:21:00,2026-03-03 11:11:52,2026-03-13 19:29:00,13.820415,75.619443,PoCSO Act reported in Raichur area
15883,2024-07-31 08:47:00,2024-07-31 13:44:37,2024-08-12 20:00:00,12.525968,75.689127,Kidnapping reported in Mandya area
15884,2025-05-22 06:52:00,2025-05-22 11:39:12,2025-05-30 23:36:00,13.366794,77.789451,Rioting reported in Chikkaballapura area
15885,2024-12-07 18:53:00,2024-12-07 19:28:00,2024-12-07 18:53:00,12.52317,75.578231,PoCSO Act reported in Mandya area
15886,2024-11-17 03:33:00,2024-11-17 09:11:43,2024-11-23 18:25:00,12.536637,76.870179,Hurt reported in Kalaburagi area
15887,2024-09-08 16:55:00,2024-09-08 17:07:23,2024-09-19 05:55:00,14.817011,75.506135,Dowry Death reported in Dakshina Kannada area
15888,2024-11-22 12:24:00,2024-11-22 15:44:42,2024-11-27 07:33:00,14.3914,75.983659,Sexual Harassment reported in Vijayapur area
15889,2026-06-22 08:20:00,2026-06-22 13:29:34,2026-06-27 11:47:00,15.994319,74.559595,Fraud reported in Bagalkot area
15890,2024-05-22 02:02:00,2024-05-22 03:29:17,2024-05-27 06:00:00,14.24161,76.440604,Fraud reported in Chitradurga area
15891,2024-01-25 01:58:00,2024-01-25 07:54:53,2024-01-28 23:39:00,14.759674,76.01979,Arson reported in Vijayapur area
15892,2025-10-15 05:30:00,2025-10-15 09:15:59,2025-10-22 09:29:00,14.369945,75.866164,Cheating reported in Kolar area
15893,2025-02-18 23:20:00,2025-02-19 00:44:34,2025-03-02 17:36:00,14.083444,75.672224,Hurt reported in Uttara Kannada area
15894,2025-11-13 20:47:00,2025-11-13 21:30:46,2025-11-20 01:28:00,12.347545,76.819843,Robbery reported in Ramanagara area
15895,2024-03-13 06:11:00,2024-03-13 11:01:39,2024-03-18 17:15:00,13.095439,78.114797,NDPS Act reported in Tumakuru area
15896,2024-06-09 02:50:00,2024-06-09 03:58:04,2024-06-17 05:47:00,14.460922,75.871079,Cyber Crime reported in Vijayapur area
15897,2025-09-30 21:07:00,2025-09-30 22:21:30,2025-10-02 10:11:00,17.807549,77.604696,Hurt reported in Bidar area
15898,2025-01-06 02:44:00,2025-01-06 03:04:44,2025-01-13 10:02:00,13.986915,75.542366,Robbery reported in Uttara Kannada area
15899,2026-04-01 19:50:00,2026-04-01 22:23:18,2026-04-16 15:59:00,11.910107,76.769475,Grievous Hurt reported in Koppal area
15900,2024-11-05 00:54:00,2024-11-05 06:06:38,2024-11-11 00:29:00,17.910772,77.382566,Drug Possession reported in Bidar area
15901,2025-11-26 15:44:00,2025-11-26 19:49:32,2025-11-29 07:50:00,12.414781,75.762447,Hurt reported in Mandya area
15902,2025-07-18 13:06:00,2025-07-18 13:17:08,2025-08-01 18:55:00,14.302146,76.456542,Kidnapping reported in Chitradurga area
15903,2025-12-28 07:48:00,2025-12-28 08:29:51,2025-12-29 00:24:00,15.681875,74.519991,Chain Snatching reported in Bagalkot area
15904,2026-02-24 14:28:00,2026-02-24 14:38:39,2026-02-26 10:43:00,12.503308,76.889039,Kidnapping reported in Yadgir area
15905,2024-03-27 17:00:00,2024-03-27 17:07:00,2024-03-29 05:38:00,12.522152,76.794097,Dowry Death reported in Kalaburagi area
15906,2026-03-06 09:34:00,2026-03-06 14:19:45,2026-03-09 14:48:00,13.190892,74.664744,Drug Possession reported in Kodagu area
15907,2025-07-20 16:22:00,2025-07-20 18:38:54,2025-07-28 13:28:00,13.240204,77.618631,Hurt reported in Bengaluru Rural area
15908,2026-04-03 06:41:00,2026-04-03 10:31:26,2026-04-12 10:42:00,18.011643,77.427389,NDPS Act reported in Bidar area
15909,2025-08-12 07:55:00,2025-08-12 11:21:25,2025-08-13 08:04:00,14.372454,75.889056,Arms Act reported in Vijayapur area
15910,2025-12-18 08:17:00,2025-12-18 10:43:17,2025-12-29 06:24:00,13.955838,75.492013,Cyber Crime reported in Raichur area
15911,2024-02-06 10:18:00,2024-02-06 15:20:03,2024-02-08 17:24:00,12.99867,77.607278,Murder reported in Bengaluru Urban area
15912,2025-10-04 22:49:00,2025-10-04 23:41:31,2025-10-10 07:09:00,12.34672,75.829398,Murder reported in Mandya area
15913,2024-02-21 23:12:00,2024-02-22 05:05:43,2024-03-07 12:22:00,14.004493,75.599057,Vehicle Theft reported in Gadag area
15914,2025-10-13 14:39:00,2025-10-13 18:28:41,2025-10-14 20:19:00,12.491606,77.047658,Human Trafficking reported in Kalaburagi area
15915,2025-10-20 14:26:00,2025-10-20 15:19:01,2025-11-03 03:47:00,15.800549,74.620592,Forgery reported in Belagavi area
15916,2025-11-25 10:31:00,2025-11-25 15:25:45,2025-12-03 10:10:00,12.319662,77.021143,Murder reported in Ramanagara area
15917,2024-12-12 05:52:00,2024-12-12 06:48:34,2024-12-15 01:05:00,12.262051,76.697315,Rape reported in Haveri area
15918,2025-05-05 18:29:00,2025-05-05 18:30:09,2025-05-06 09:48:00,14.700023,75.45901,Sexual Harassment reported in Dakshina Kannada area
15919,2026-03-14 05:33:00,2026-03-14 05:45:00,2026-03-14 05:33:00,15.924184,74.390029,Theft reported in Bagalkot area
15920,2024-03-21 21:24:00,2024-03-22 01:27:06,2024-04-02 08:25:00,14.41141,76.008517,Grievous Hurt reported in Vijayapur area
15921,2025-06-20 14:06:00,2025-06-20 18:38:02,2025-06-21 09:35:00,14.357764,76.417029,Drug Possession reported in Chitradurga area
15922,2024-08-13 11:45:00,2024-08-13 15:50:57,2024-08-20 16:34:00,13.354864,74.715357,Drug Possession reported in Kodagu area
15923,2026-06-03 02:19:00,2026-06-03 07:20:19,2026-06-06 03:22:00,17.863301,77.634228,Sexual Harassment reported in Bidar area
15924,2025-02-28 01:03:00,2025-02-28 03:26:45,2025-03-05 19:12:00,13.306651,77.713007,Burglary reported in Bengaluru Rural area
15925,2024-04-23 05:16:00,2024-04-23 08:34:15,2024-04-23 18:55:00,12.136125,76.585183,Murder reported in Koppal area
15926,2026-03-30 21:53:00,2026-03-31 00:10:15,2026-04-04 18:57:00,14.436572,76.047318,Theft reported in Kolar area
15927,2025-11-03 12:13:00,2025-11-03 16:56:44,2025-11-08 11:20:00,15.783729,74.504099,Rioting reported in Bagalkot area
15928,2026-05-15 04:18:00,2026-05-15 09:11:56,2026-05-24 20:16:00,12.452292,76.970824,Dowry Death reported in Ramanagara area
15929,2025-08-17 06:39:00,2025-08-17 09:09:30,2025-08-18 10:00:00,14.219877,76.451425,Arson reported in Chitradurga area
15930,2026-06-28 02:53:00,2026-06-28 06:00:32,2026-07-10 11:31:00,12.46685,76.754052,NDPS Act reported in Hassan area
15931,2025-06-30 21:12:00,2025-06-30 23:36:03,2025-07-10 17:15:00,12.405144,75.686707,Cyber Crime reported in Mandya area
15932,2025-06-23 16:40:00,2025-06-23 20:28:26,2025-06-26 19:17:00,13.21595,74.753543,Cheating reported in Udupi area
15933,2024-10-31 15:21:00,2024-10-31 15:26:27,2024-11-11 19:49:00,12.618078,76.798581,Forgery reported in Yadgir area
15934,2024-01-25 12:54:00,2024-01-25 13:23:20,2024-01-26 22:07:00,12.148461,76.599222,Attempt to Murder reported in Koppal area
15935,2024-05-10 14:22:00,2024-05-10 18:37:38,2024-05-11 19:53:00,17.942243,77.563555,Rape reported in Bidar area
15936,2025-04-03 02:29:00,2025-04-03 05:25:13,2025-04-07 09:26:00,12.639445,77.078336,Kidnapping reported in Yadgir area
15937,2024-04-20 19:39:00,2024-04-20 23:52:40,2024-05-05 13:10:00,14.213725,76.316565,Grievous Hurt reported in Chitradurga area
15938,2024-12-11 17:10:00,2024-12-11 19:28:40,2024-12-25 12:41:00,12.553447,76.982472,Burglary reported in Ramanagara area
15939,2024-11-28 19:41:00,2024-11-29 00:38:49,2024-12-02 22:09:00,11.986525,77.385754,Cheating reported in Chamarajanagar area
15940,2025-05-28 18:21:00,2025-05-28 19:19:14,2025-06-10 15:21:00,17.944625,77.688557,Rape reported in Bidar area
15941,2025-08-21 10:12:00,2025-08-21 12:30:17,2025-08-30 20:05:00,14.173887,75.780807,Chain Snatching reported in Uttara Kannada area
15942,2024-11-10 13:38:00,2024-11-10 18:39:51,2024-11-19 00:10:00,12.447198,76.826535,Fraud reported in Ramanagara area
15943,2024-12-10 22:22:00,2024-12-11 02:11:20,2024-12-25 09:42:00,12.414772,76.923511,Rioting reported in Hassan area
15944,2025-12-18 17:04:00,2025-12-18 17:38:05,2025-12-23 18:45:00,15.14596,75.961092,Chain Snatching reported in Ballari area
15945,2024-08-02 18:39:00,2024-08-02 18:39:58,2024-08-09 16:16:00,14.220308,75.718883,NDPS Act reported in Uttara Kannada area
15946,2025-08-06 02:40:00,2025-08-06 03:14:39,2025-08-10 15:11:00,12.963202,77.574035,Attempt to Murder reported in Vijayanagara area
15947,2024-09-02 03:06:00,2024-09-02 05:25:01,2024-09-10 17:45:00,13.107376,78.143127,Rape reported in Tumakuru area
15948,2026-04-21 10:19:00,2026-04-21 12:48:37,2026-05-04 17:06:00,15.16003,75.8626,NDPS Act reported in Ballari area
15949,2024-05-17 12:33:00,2024-05-17 13:43:03,2024-05-18 22:41:00,12.532648,76.964141,Chain Snatching reported in Yadgir area
15950,2024-04-25 14:14:00,2024-04-25 19:58:27,2024-05-07 06:13:00,13.274963,74.680335,Theft reported in Udupi area
15951,2025-07-12 20:19:00,2025-07-12 21:33:05,2025-07-16 02:41:00,12.90607,77.598319,Attempt to Murder reported in Bengaluru Urban area
15952,2024-11-03 14:27:00,2024-11-03 16:16:14,2024-11-17 08:06:00,13.093981,77.771702,Robbery reported in Vijayanagara area
15953,2026-03-08 10:08:00,2026-03-08 12:56:18,2026-03-19 21:07:00,12.61129,76.911645,Hurt reported in Mysuru area
15954,2025-06-07 00:22:00,2025-06-07 02:40:57,2025-06-17 07:42:00,15.953587,74.525996,Cyber Crime reported in Bagalkot area
15955,2026-05-31 15:02:00,2026-05-31 16:27:15,2026-06-07 15:16:00,14.195405,76.269885,Attempt to Murder reported in Chitradurga area
15956,2024-02-18 08:06:00,2024-02-18 10:09:56,2024-02-23 01:33:00,13.148363,78.205437,Sexual Harassment reported in Tumakuru area
15957,2024-03-28 14:17:00,2024-03-28 15:13:02,2024-04-11 05:11:00,13.380717,74.858252,Chain Snatching reported in Udupi area
15958,2024-03-01 04:15:00,2024-03-01 06:03:02,2024-03-13 11:46:00,13.142894,77.590852,Forgery reported in Bengaluru Rural area
15959,2026-07-05 02:22:00,2026-07-05 04:08:36,2026-07-12 23:12:00,12.966298,77.522407,Hurt reported in Bengaluru Urban area
15960,2023-12-28 15:23:00,2023-12-28 19:05:34,2024-01-02 18:47:00,13.123262,77.523095,NDPS Act reported in Bengaluru Urban area
15961,2024-01-27 10:21:00,2024-01-27 11:10:17,2024-02-01 13:12:00,12.076428,76.615084,Theft reported in Koppal area
15962,2024-10-19 01:35:00,2024-10-19 05:08:58,2024-10-23 04:24:00,11.948241,77.232415,Burglary reported in Chamarajanagar area
15963,2026-06-16 10:46:00,2026-06-16 12:57:30,2026-06-21 15:25:00,11.991301,76.665227,Sexual Harassment reported in Koppal area
15964,2026-03-28 07:38:00,2026-03-28 08:31:01,2026-04-02 01:23:00,15.280406,76.732344,Human Trafficking reported in Dharwad area
15965,2024-04-14 05:06:00,2024-04-14 06:46:38,2024-04-19 16:30:00,13.542216,75.79373,Rioting reported in Chikkamagaluru area
15966,2024-08-03 05:16:00,2024-08-03 07:27:56,2024-08-11 15:59:00,12.388067,75.703937,Cheating reported in Mandya area
15967,2026-05-25 05:25:00,2026-05-25 08:56:33,2026-05-30 18:42:00,13.335995,77.808257,Arms Act reported in Chikkaballapura area
